uid,label_counter,majority_label,label_dist,label_count,entropy,example,old_label,old_labels,premise,hypothesis
4723793715.jpg#0r1n,"{'n': 96, 'c': 4}",n,"[0.0, 0.96, 0.04]","[0, 96, 4]",0.24229218908241482,"{'uid': '4723793715.jpg#0r1n', 'premise': 'A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby.', 'hypothesis': 'The man dressed in orange is an escaped convict.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction']","A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby.",The man dressed in orange is an escaped convict.
115173n,"{'c': 22, 'n': 77, 'e': 1}",n,"[0.01, 0.77, 0.22]","[1, 77, 22]",0.8373555973394452,"{'uid': '115173n', 'premise': 'Practice 16: Be Alert to New Monitoring Tools and Techniques', 'hypothesis': 'Practice 17 is to check for intrusions.', 'source': 'mnli_agree_3'}",n,"['neutral', 'contradiction', 'neutral', 'neutral', 'contradiction']",Practice 16: Be Alert to New Monitoring Tools and Techniques,Practice 17 is to check for intrusions.
136752n,"{'e': 43, 'n': 54, 'c': 3}",n,"[0.43, 0.54, 0.03]","[43, 54, 3]",1.1553742190629148,"{'uid': '136752n', 'premise': 'The questions may need to be tailored to', 'hypothesis': 'A majority of the questions referenced will need to be tailored to.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'entailment', 'neutral']",The questions may need to be tailored to,A majority of the questions referenced will need to be tailored to.
140900n,"{'n': 92, 'e': 6, 'c': 2}",n,"[0.06, 0.92, 0.02]","[6, 92, 2]",0.4670814401590035,"{'uid': '140900n', 'premise': ""and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard"", 'hypothesis': 'He would mow your entire yard in eight minutes if he was using a power mower.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'contradiction', 'contradiction']",and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,He would mow your entire yard in eight minutes if he was using a power mower.
482642539.jpg#2r1n,"{'e': 71, 'n': 28, 'c': 1}",e,"[0.71, 0.28, 0.01]","[71, 28, 1]",0.9314763567502714,"{'uid': '482642539.jpg#2r1n', 'premise': 'A blond child is hiding behind a wooden post.', 'hypothesis': 'The child might be outside.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",A blond child is hiding behind a wooden post.,The child might be outside.
114916c,"{'n': 66, 'c': 30, 'e': 4}",n,"[0.04, 0.66, 0.3]","[4, 66, 30]",1.1024888923155898,"{'uid': '114916c', 'premise': 'It spoke of thousands of years, even before the times of the old empire.', 'hypothesis': 'The old Empire is still ongoing.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'neutral', 'neutral', 'contradiction']","It spoke of thousands of years, even before the times of the old empire.",The old Empire is still ongoing.
2637936161.jpg#4r1n,"{'n': 59, 'e': 30, 'c': 11}",n,"[0.3, 0.59, 0.11]","[30, 59, 11]",1.32049213391858,"{'uid': '2637936161.jpg#4r1n', 'premise': 'A boy looks surly as his father looks at the camera.', 'hypothesis': 'a younger boy looks at his father', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'entailment', 'neutral', 'neutral']",A boy looks surly as his father looks at the camera.,a younger boy looks at his father
4337180031.jpg#0r1n,"{'n': 86, 'c': 14}",n,"[0.0, 0.86, 0.14]","[0, 86, 14]",0.584238811642856,"{'uid': '4337180031.jpg#0r1n', 'premise': 'A kid in a red and black coat is laying on his back in the snow with his arm in the air and a red sled is next to him.', 'hypothesis': 'The kid is on a sugar high.', 'source': 'snli_agree_3'}",c,"['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction']",A kid in a red and black coat is laying on his back in the snow with his arm in the air and a red sled is next to him.,The kid is on a sugar high.
4606399898.jpg#0r1n,"{'n': 87, 'e': 10, 'c': 3}",n,"[0.1, 0.87, 0.03]","[10, 87, 3]",0.6587536638759602,"{'uid': '4606399898.jpg#0r1n', 'premise': 'An older man sitting on a bench, on the sidewalk, reading a book.', 'hypothesis': 'An old guy sits on a bench by a cracked sidewalk reading a red book.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'contradiction']","An older man sitting on a bench, on the sidewalk, reading a book.",An old guy sits on a bench by a cracked sidewalk reading a red book.
3104490502.jpg#1r1e,"{'e': 71, 'n': 27, 'c': 2}",e,"[0.71, 0.27, 0.02]","[71, 27, 2]",0.9737161093422639,"{'uid': '3104490502.jpg#1r1e', 'premise': 'People walk amongst a traffic jam in a crowded city.', 'hypothesis': 'The traffic is halted and people are walking between the cars.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'entailment', 'neutral', 'neutral']",People walk amongst a traffic jam in a crowded city.,The traffic is halted and people are walking between the cars.
2593578574.jpg#1r1c,"{'n': 18, 'c': 82}",c,"[0.0, 0.18, 0.82]","[0, 18, 82]",0.6800770457282799,"{'uid': '2593578574.jpg#1r1c', 'premise': 'A man in a gray long-sleeved shirt is making a transaction with another person from his street market.', 'hypothesis': 'A man is wearing a black shirt', 'source': 'snli_agree_3'}",c,"['contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction']",A man in a gray long-sleeved shirt is making a transaction with another person from his street market.,A man is wearing a black shirt
47639c,"{'c': 52, 'n': 46, 'e': 2}",c,"[0.02, 0.46, 0.52]","[2, 46, 52]",1.1187890365551307,"{'uid': '47639c', 'premise': ""i'm not opposed to it but when its when the time is right it will probably just kind of happen you know"", 'hypothesis': 'I cannot wait for it to happen.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'contradiction', 'neutral', 'neutral']",i'm not opposed to it but when its when the time is right it will probably just kind of happen you know,I cannot wait for it to happen.
47798n,"{'n': 72, 'c': 28}",n,"[0.0, 0.72, 0.28]","[0, 72, 28]",0.8554508105601307,"{'uid': '47798n', 'premise': ""On the west side of the square is Old King's House (built in 1762), which was the official residence of the British governor; it was here that the proclamation of emancipation was issued in 1838."", 'hypothesis': ""The Old King's House had an incident where the King was murdered inside of it."", 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']","On the west side of the square is Old King's House (built in 1762), which was the official residence of the British governor; it was here that the proclamation of emancipation was issued in 1838.",The Old King's House had an incident where the King was murdered inside of it.
120070n,"{'e': 62, 'n': 33, 'c': 5}",e,"[0.62, 0.33, 0.05]","[62, 33, 5]",1.1715080132022042,"{'uid': '120070n', 'premise': ""well do you know you have a ten limit a ten minute time limit well that's okay and then they come on and tell you and they tell you got five seconds to say good-bye"", 'hypothesis': ""You get a ten minute time limit, but sometimes you'll be told to end early."", 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'neutral', 'entailment']",well do you know you have a ten limit a ten minute time limit well that's okay and then they come on and tell you and they tell you got five seconds to say good-bye,"You get a ten minute time limit, but sometimes you'll be told to end early."
91709c,"{'n': 49, 'c': 32, 'e': 19}",n,"[0.19, 0.49, 0.32]","[19, 49, 32]",1.4855421386039913,"{'uid': '91709c', 'premise': ""San'doro didn't make it sound hypothetical, thought Jon."", 'hypothesis': ""San'doro's words were hollow, and Jon knew the truth of that immediately."", 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'neutral', 'entailment', 'neutral']","San'doro didn't make it sound hypothetical, thought Jon.","San'doro's words were hollow, and Jon knew the truth of that immediately."
15727c,"{'c': 71, 'n': 21, 'e': 8}",c,"[0.08, 0.21, 0.71]","[8, 21, 71]",1.1151490761428609,"{'uid': '15727c', 'premise': 'For a half millennium or more, Madrid idled as a provincial backwater, rarely noticed on the arid central plains of Castile, until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain.', 'hypothesis': 'Felipe II decided that Madrid should remain a province.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction']","For a half millennium or more, Madrid idled as a provincial backwater, rarely noticed on the arid central plains of Castile, until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain.",Felipe II decided that Madrid should remain a province.
79265n,"{'n': 63, 'c': 14, 'e': 23}",n,"[0.23, 0.63, 0.14]","[23, 63, 14]",1.3047208989885999,"{'uid': '79265n', 'premise': 'Tabulations of actual meetings and of consequent actions for same-agency funded and different-agency funded services can help check out whether this impression is reliable.', 'hypothesis': 'Same-agency funded services will provide greater insight than different-agency funded services and should be marked accordingly.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'entailment', 'neutral']",Tabulations of actual meetings and of consequent actions for same-agency funded and different-agency funded services can help check out whether this impression is reliable.,Same-agency funded services will provide greater insight than different-agency funded services and should be marked accordingly.
2871962580.jpg#1r1n,"{'e': 75, 'n': 24, 'c': 1}",e,"[0.75, 0.24, 0.01]","[75, 24, 1]",0.8718511717297366,"{'uid': '2871962580.jpg#1r1n', 'premise': 'One football player holding the ball is chased by another football player from the opposing team', 'hypothesis': 'A football playing chasing the opposing teams player in a game.', 'source': 'snli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'entailment', 'neutral']",One football player holding the ball is chased by another football player from the opposing team,A football playing chasing the opposing teams player in a game.
62964059.jpg#2r1n,"{'n': 73, 'c': 26, 'e': 1}",n,"[0.01, 0.73, 0.26]","[1, 73, 26]",0.9031699350756281,"{'uid': '62964059.jpg#2r1n', 'premise': 'A woman with red-hair swings a pillow and laughs.', 'hypothesis': 'A woman makes her bed comfortable', 'source': 'snli_agree_3'}",c,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral']",A woman with red-hair swings a pillow and laughs.,A woman makes her bed comfortable
7610925230.jpg#0r1n,"{'c': 59, 'n': 31, 'e': 10}",c,"[0.1, 0.31, 0.59]","[10, 31, 59]",1.3051031249425709,"{'uid': '7610925230.jpg#0r1n', 'premise': 'Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.', 'hypothesis': 'The older women are singing.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'contradiction', 'entailment']","Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.",The older women are singing.
4572766663.jpg#0r1c,"{'n': 69, 'c': 31}",n,"[0.0, 0.69, 0.31]","[0, 69, 31]",0.8931734583778568,"{'uid': '4572766663.jpg#0r1c', 'premise': 'A city street performer with long gray hair sits on a green bucket, two woman look on behind the man.', 'hypothesis': 'Two women sit down for coffee.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral']","A city street performer with long gray hair sits on a green bucket, two woman look on behind the man.",Two women sit down for coffee.
96779c,"{'n': 50, 'c': 48, 'e': 2}",n,"[0.02, 0.5, 0.48]","[2, 50, 48]",1.1211460945412075,"{'uid': '96779c', 'premise': 'Such a knowledgebased process enables decision makers to be reasonably certain about critical facets of the product under development when they need this knowledge.', 'hypothesis': 'They refused to help with the process at all.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'neutral', 'neutral', 'contradiction']",Such a knowledgebased process enables decision makers to be reasonably certain about critical facets of the product under development when they need this knowledge.,They refused to help with the process at all.
3155601377.jpg#3r1c,"{'e': 27, 'n': 53, 'c': 20}",n,"[0.27, 0.53, 0.2]","[27, 53, 20]",1.4598531042946201,"{'uid': '3155601377.jpg#3r1c', 'premise': 'A sleeping toddler has toppled out of his crib.', 'hypothesis': 'A baby', 'source': 'snli_agree_3'}",e,"['contradiction', 'entailment', 'neutral', 'entailment', 'entailment']",A sleeping toddler has toppled out of his crib.,A baby
3102363657.jpg#0r1n,"{'n': 91, 'c': 7, 'e': 2}",n,"[0.02, 0.91, 0.07]","[2, 91, 7]",0.5052482226498788,"{'uid': '3102363657.jpg#0r1n', 'premise': 'Small boy hugged by person in bee costume, blurry urban background.', 'hypothesis': 'The boy is at a birthday party and giving a hug.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'entailment', 'neutral']","Small boy hugged by person in bee costume, blurry urban background.",The boy is at a birthday party and giving a hug.
54043c,"{'e': 40, 'c': 50, 'n': 10}",c,"[0.4, 0.1, 0.5]","[40, 10, 50]",1.3609640474436813,"{'uid': '54043c', 'premise': ' ""So your girl writes that your little farewell activity didn\'t fare so well, eh?"" he chortled.', 'hypothesis': 'Your little girl wrote about how well your farewell activity went.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction']"," ""So your girl writes that your little farewell activity didn't fare so well, eh?"" he chortled.",Your little girl wrote about how well your farewell activity went.
1307094208.jpg#4r1n,"{'n': 81, 'c': 13, 'e': 6}",n,"[0.06, 0.81, 0.13]","[6, 81, 13]",0.8724227740365672,"{'uid': '1307094208.jpg#4r1n', 'premise': 'A man wandering in the desert as the clouds roll in.', 'hypothesis': 'A man and a camel wonder in the desert.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']",A man wandering in the desert as the clouds roll in.,A man and a camel wonder in the desert.
71974c,"{'n': 37, 'c': 62, 'e': 1}",c,"[0.01, 0.37, 0.62]","[1, 37, 62]",1.0247567320521507,"{'uid': '71974c', 'premise': ""Critics praise Goodman's finely honed descriptive abilities and instinctive grasp of familial dynamics, the ways in which dreams and emotional habits are handed down ..."", 'hypothesis': 'Emotional habits and dreams are always derived from candy and popcorn.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral']","Critics praise Goodman's finely honed descriptive abilities and instinctive grasp of familial dynamics, the ways in which dreams and emotional habits are handed down ...",Emotional habits and dreams are always derived from candy and popcorn.
